1,2,5,4,1,13,3,22,25,24,21,33,23,7,10,27,30
2,12,11,8,16,14,3,32,31,28,36,34,23,9,10,29,30
3,2,11,4,16,13,3,32,25,28,21,34,26,7,10,29,30
4,12,5,8,1,14,3,22,31,24,36,33,26,9,10,27,30
5,2,5,8,16,13,3,22,31,28,21,33,37,9,10,29,30
6,12,11,4,1,14,3,32,25,24,36,34,37,7,10,27,30
7,2,11,8,1,13,6,32,31,24,36,33,23,7,10,29,30
8,12,5,4,16,14,6,22,25,28,21,34,23,9,10,27,30
9,2,5,4,1,14,6,32,31,28,21,33,26,7,10,27,30
10,12,11,8,16,13,6,22,25,24,36,34,26,9,10,29,30
11,2,11,4,16,14,6,22,31,24,21,34,37,7,10,29,30
12,12,5,8,1,13,6,32,25,28,36,33,37,9,10,27,30
13,2,5,8,16,14,17,32,25,24,21,34,23,7,10,27,30
14,12,11,4,1,13,17,22,31,28,36,33,23,9,10,29,30
15,2,11,8,1,13,17,32,31,24,21,34,26,9,10,27,30
16,12,5,4,16,14,17,22,25,28,36,33,26,7,10,29,30
17,2,5,4,1,13,17,22,25,24,36,34,37,9,10,29,30
18,12,11,8,16,14,17,32,31,28,21,33,37,7,10,27,30
19,12,11,8,16,13,17,22,25,24,21,33,23,7,10,29,30
20,2,5,4,1,14,17,32,31,28,36,34,23,9,10,27,30
21,12,5,4,16,13,6,32,31,24,21,33,26,7,10,27,30
22,12,11,8,16,13,3,22,25,24,36,34,37,9,10,27,30
23,2,5,8,1,14,6,32,25,28,21,34,37,7,10,29,30
24,2,11,8,1,14,3,22,25,28,36,33,26,7,10,29,30
25,2,11,4,1,14,6,22,31,28,36,33,37,9,10,27,30
26,12,5,4,1,14,3,32,31,24,21,33,23,9,10,29,30
27,2,11,8,16,13,17,22,25,24,36,33,23,9,10,27,30
28,12,5,4,1,14,17,22,25,28,21,34,26,9,10,27,30
29,12,5,8,1,13,3,32,31,28,36,34,26,7,10,29,30
30,12,5,8,1,13,17,32,31,24,36,33,37,7,10,29,30
31,12,11,8,16,13,3,32,31,28,21,34,23,7,10,27,30
